Product_ID,Product_Category,Product_Type,Manufacturer,Manufacturing_Date,Original_Price_INR,Material_Type,Material_Weight_KG,Customer_Region,Usage_Months,Return_Date,Return_Reason,Product_Condition,Collection_Channel,Inspection_Result,Refurbishment_Status,Refurbishment_Cost_INR,Resale_Price_INR,Resale_Channel,Resale_Date,Recycle_Status,Recycled_Weight_KG,Waste_Weight_KG,Carbon_Saved_KG,Lifecycle_Status,Circularity_Rate_Pct,Profit_Margin_INR
EC104323,Automotive,EV Battery,ReGen Industries,2023-12-21,132525.24,Mixed Materials,66.62,Kolkata,10,2024-10-16,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,16022.26,84722.12,B2B Reseller,2024-12-10,Not Recycled,0.0,53.24,83.57,Resold,40.0,58097.84
EC104324,Industrial Equipment,Sensor Module,NovaWorks,2024-05-28,70656.29,Lithium,16.72,Mumbai,31,2026-12-14,Warranty Return,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,12.55,3.99,26.18,Recycled,47.53,0.0
EC104325,Industrial Equipment,Pump,TerraMotive,2023-04-13,145053.34,Aluminum,48.71,Pune,42,2026-09-24,Upgrade,Good,Retailer,Passed,Refurbished,14255.33,86791.01,B2B Reseller,2026-12-06,Not Recycled,0.0,45.64,30.06,Resold,40.0,60931.41
EC104326,Electronics,Smartphone,CircularX,2024-01-25,163882.48,Copper,7.51,Kolkata,61,2029-01-28,Defect,Good,Corporate Buyback,Passed,Refurbished,10227.92,107278.08,B2B Reseller,2029-04-24,Not Recycled,0.0,6.49,12.93,Resold,40.0,83939.56
EC104327,Industrial Equipment,Power Supply,CircularX,2022-03-29,24743.98,Glass,36.81,Coimbatore,56,2026-11-03,Trade-In,Good,Manufacturer Take-Back,Passed,Refurbished,3799.05,12969.81,Manufacturer Outlet,2026-12-09,Recycled,23.28,13.11,101.62,Resold,81.62,7191.24
EC104328,Industrial Equipment,Control Panel,EcoTech,2022-07-14,61003.37,Plastic,34.5,Hyderabad,7,2023-02-09,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,5495.45,30119.88,Online Marketplace,2023-03-03,Not Recycled,0.0,25.51,39.52,Resold,40.0,19744.16
EC104329,Electronics,Laptop,TerraMotive,2023-07-18,118015.89,Glass,3.35,Bengaluru,7,2024-02-13,Warranty Return,Excellent,Retailer,Passed,Refurbished,18138.05,86531.12,Manufacturer Outlet,2024-03-14,Not Recycled,0.0,2.69,2.76,Resold,40.0,58951.8
EC104330,Home Appliance,Refrigerator,EcoTech,2022-04-19,28529.93,Mixed Materials,15.93,Mumbai,30,2024-10-05,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,1817.95,15833.83,Manufacturer Outlet,2024-12-06,Not Recycled,0.0,14.13,7.97,Resold,40.0,11733.49
EC104331,Industrial Equipment,Sensor Module,NovaWorks,2024-12-13,166562.8,Copper,49.55,Coimbatore,73,2030-12-12,Warranty Return,Poor,Online Platform,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,34.39,13.64,68.92,Recycled,44.7,0.0
EC104332,Automotive,Alternator,ReGen Industries,2025-04-04,50596.28,Glass,25.8,Mumbai,64,2030-07-07,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,5633.58,29847.16,Manufacturer Outlet,2030-09-10,Not Recycled,0.0,18.85,48.62,Resold,40.0,20165.88
EC104333,Electronics,Smartwatch,EcoTech,2024-02-09,158557.91,Aluminum,4.79,Chennai,78,2030-07-07,Customer Return,Good,Retailer,Passed,Refurbished,8467.15,79289.24,Export Market,2030-09-25,Not Recycled,0.0,3.72,7.65,Resold,40.0,58137.46
EC104334,Home Appliance,Refrigerator,NovaWorks,2024-10-07,77197.92,Mixed Materials,13.97,Hyderabad,69,2030-06-08,Trade-In,Good,Collection Center,Passed,Refurbished,4594.51,49235.82,Online Marketplace,2030-08-31,Not Recycled,0.0,10.48,21.52,Resold,40.0,38465.48
EC104335,Electronics,Laptop,EcoTech,2024-02-29,50337.27,Steel,0.75,Mumbai,45,2027-11-10,Upgrade,Good,Retailer,Passed,Refurbished,2340.9,30048.44,Retail Store,2027-12-04,Not Recycled,0.0,0.69,0.92,Resold,40.0,23680.56
EC104336,Electronics,Monitor,NovaWorks,2024-02-05,168031.99,Copper,3.85,Hyderabad,15,2025-04-30,Defect,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,2.36,1.36,8.16,Recycled,40.65,0.0
EC104337,Automotive,Electric Motor,TerraMotive,2024-09-02,36673.53,Plastic,22.46,Bengaluru,58,2029-06-08,Upgrade,Excellent,Retailer,Passed,Refurbished,5573.33,26967.04,Online Marketplace,2029-08-26,Not Recycled,0.0,21.85,15.49,Resold,40.0,18459.83
EC104338,Automotive,Electric Motor,CircularX,2025-04-24,77900.53,Steel,45.59,Bengaluru,64,2030-07-27,Upgrade,Fair,Online Platform,Passed,Refurbished,6718.68,37291.15,Retail Store,2030-09-26,Not Recycled,0.0,35.25,73.11,Resold,40.0,24340.43
EC104339,Industrial Equipment,Pump,NovaWorks,2024-02-11,56573.7,Copper,2.59,Pune,22,2025-12-02,Upgrade,Good,Retailer,Passed,Refurbished,2569.78,38197.91,Online Marketplace,2026-01-29,Not Recycled,0.0,2.55,4.12,Resold,40.0,31102.23
EC104340,Automotive,Starter Battery,TerraMotive,2024-11-14,66660.32,Glass,7.4,Delhi,83,2031-09-09,Defect,Fair,Online Platform,Passed,Refurbished,7139.28,28024.46,Retail Store,2031-11-28,Not Recycled,0.0,6.91,5.3,Resold,40.0,15552.35
EC104341,Electronics,Laptop,EcoTech,2022-04-14,145566.18,Mixed Materials,3.71,Hyderabad,7,2022-11-10,Warranty Return,Fair,Online Platform,Passed,Not Refurbished,0.0,52320.09,B2B Reseller,2022-11-23,Not Recycled,0.0,2.84,5.99,Resold,25.0,40674.8
EC104342,Electronics,Monitor,GreenMotion,2023-03-17,108581.37,Aluminum,3.33,Bengaluru,54,2027-08-23,Customer Return,Good,Online Platform,Passed,Refurbished,11504.92,55360.66,Retail Store,2027-10-31,Not Recycled,0.0,2.71,3.61,Resold,40.0,35169.23
EC104343,Automotive,Starter Battery,CircularX,2022-05-09,119113.57,Plastic,14.66,Hyderabad,40,2025-08-21,Customer Return,Good,Collection Center,Passed,Refurbished,10274.66,62117.84,Online Marketplace,2025-10-28,Not Recycled,0.0,14.65,21.47,Resold,40.0,42314.09
EC104344,Industrial Equipment,Pump,TerraMotive,2025-09-12,39654.56,Lithium,50.53,Hyderabad,40,2028-12-25,Customer Return,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,35.91,13.85,80.79,Recycled,45.53,0.0
EC104345,Electronics,Smartphone,NovaWorks,2022-08-01,65067.55,Mixed Materials,2.83,Bengaluru,66,2028-01-02,Defect,Good,Collection Center,Passed,Refurbished,5514.8,35968.44,Manufacturer Outlet,2028-01-26,Recycled,2.36,0.36,7.17,Resold,91.7,25248.24
EC104346,Automotive,EV Battery,TerraMotive,2024-10-01,108554.83,Glass,6.38,Mumbai,75,2030-11-29,Trade-In,Excellent,Retailer,Passed,Not Refurbished,0.0,81631.51,Export Market,2030-12-13,Not Recycled,0.0,4.92,4.85,Resold,25.0,72947.12
EC104347,Industrial Equipment,Motor Controller,ReGen Industries,2024-05-09,13420.85,Lithium,27.41,Kolkata,84,2031-04-03,End of Use,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,22.03,4.34,34.16,Recycled,50.19,0.0
EC104348,Industrial Equipment,Power Supply,TerraMotive,2022-07-08,45099.22,Copper,39.22,Kolkata,38,2025-08-21,End of Use,Good,Collection Center,Failed,Not Refurbished,0.0,23284.88,Export Market,2025-10-21,Not Recycled,0.0,28.26,54.05,Resold,25.0,19676.94
EC104349,Industrial Equipment,Power Supply,CircularX,2023-03-15,153161.46,Mixed Materials,16.33,Bengaluru,59,2028-01-18,Warranty Return,Fair,Online Platform,Passed,Refurbished,8307.73,49463.87,Retail Store,2028-02-06,Not Recycled,0.0,14.65,16.03,Resold,40.0,28903.22
EC104350,Electronics,Smartwatch,CircularX,2025-03-14,146207.4,Lithium,5.47,Chennai,27,2027-06-02,Customer Return,Good,Corporate Buyback,Passed,Refurbished,21224.58,84406.59,Online Marketplace,2027-08-09,Recycled,4.43,0.88,22.35,Resold,90.49,51485.42
EC104351,Home Appliance,Refrigerator,NovaWorks,2024-06-17,54785.1,Glass,6.19,Pune,76,2030-09-14,Trade-In,Fair,Retailer,Passed,Refurbished,7615.29,18716.79,Online Marketplace,2030-10-14,Not Recycled,0.0,4.68,3.83,Resold,40.0,6718.69
EC104352,Electronics,Laptop,NovaWorks,2025-01-21,83190.8,Lithium,0.82,Mumbai,66,2030-06-24,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,3599.25,50522.57,Export Market,2030-08-06,Not Recycled,0.0,0.74,0.63,Resold,40.0,40268.06
EC104353,Electronics,Smartwatch,EcoTech,2025-01-16,29034.18,Copper,2.61,Pune,41,2028-05-30,Warranty Return,Good,Corporate Buyback,Passed,Refurbished,3398.89,13074.46,Export Market,2028-06-30,Not Recycled,0.0,2.38,3.05,Resold,40.0,7352.84
EC104354,Home Appliance,Refrigerator,NovaWorks,2025-02-06,61359.87,Copper,76.28,Coimbatore,54,2029-07-15,Warranty Return,Fair,Collection Center,Failed,Not Refurbished,0.0,30423.39,Export Market,2029-08-17,Not Recycled,0.0,61.91,48.14,Resold,25.0,25514.6
EC104355,Automotive,Infotainment Unit,CircularX,2024-09-18,101116.15,Plastic,35.97,Mumbai,52,2028-12-26,End of Use,Good,Retailer,Failed,Not Refurbished,0.0,61304.15,Retail Store,2029-01-20,Not Recycled,0.0,27.02,47.76,Resold,25.0,53214.86
EC104356,Electronics,Smartwatch,GreenMotion,2023-04-01,163907.2,Aluminum,0.17,Hyderabad,19,2024-10-22,Defect,Fair,Retailer,Passed,Refurbished,14668.87,61674.14,Manufacturer Outlet,2024-10-31,Not Recycled,0.0,0.16,0.14,Resold,40.0,33892.69
EC104357,Industrial Equipment,Control Panel,TerraMotive,2023-05-04,129511.33,Mixed Materials,31.76,Coimbatore,50,2027-06-12,Customer Return,Good,Manufacturer Take-Back,Passed,Refurbished,12702.76,73159.6,Retail Store,2027-07-29,Not Recycled,0.0,28.82,43.83,Resold,40.0,50095.93
EC104358,Electronics,Tablet,CircularX,2025-03-13,113753.93,Mixed Materials,6.0,Chennai,22,2027-01-02,Customer Return,Fair,Collection Center,Passed,Not Refurbished,0.0,40956.81,Retail Store,2027-02-10,Not Recycled,0.0,4.82,6.03,Resold,25.0,31856.5
EC104359,Home Appliance,Vacuum Cleaner,CircularX,2024-09-12,24245.43,Aluminum,72.85,Mumbai,11,2025-08-08,Upgrade,Fair,Manufacturer Take-Back,Passed,Refurbished,2183.75,7635.14,Online Marketplace,2025-10-21,Not Recycled,0.0,53.57,132.31,Resold,40.0,3511.76
EC104360,Industrial Equipment,Sensor Module,ReGen Industries,2025-05-09,55269.23,Steel,37.68,Pune,80,2031-12-04,Trade-In,Good,Corporate Buyback,Passed,Refurbished,3703.88,25164.19,Retail Store,2032-03-01,Not Recycled,0.0,32.9,19.54,Resold,40.0,17038.77
EC104361,Home Appliance,Refrigerator,ReGen Industries,2024-07-02,29154.91,Lithium,30.3,Hyderabad,57,2029-03-08,Warranty Return,Fair,Corporate Buyback,Passed,Refurbished,1875.09,13758.13,B2B Reseller,2029-05-05,Not Recycled,0.0,23.83,25.06,Resold,40.0,9550.65
EC104362,Electronics,Monitor,GreenMotion,2025-02-15,54639.3,Steel,0.73,Delhi,58,2029-11-21,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,7821.84,33991.44,Online Marketplace,2029-12-21,Not Recycled,0.0,0.7,0.86,Resold,40.0,21798.46
EC104363,Industrial Equipment,Sensor Module,CircularX,2025-12-26,48973.33,Mixed Materials,43.55,Coimbatore,83,2032-10-20,Warranty Return,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,38.16,3.83,93.49,Recycled,53.81,0.0
EC104364,Home Appliance,Air Conditioner,ReGen Industries,2022-08-22,20422.54,Steel,9.92,Kolkata,77,2028-12-18,Warranty Return,Good,Corporate Buyback,Failed,Not Refurbished,0.0,10743.29,Online Marketplace,2029-03-01,Not Recycled,0.0,8.14,16.44,Resold,25.0,9109.49
EC104365,Home Appliance,Refrigerator,TerraMotive,2022-12-28,34089.44,Plastic,16.72,Hyderabad,79,2029-06-24,Warranty Return,Fair,Online Platform,Failed,Not Refurbished,0.0,13394.95,Manufacturer Outlet,2029-08-20,Not Recycled,0.0,12.48,16.61,Resold,25.0,10667.79
EC104366,Industrial Equipment,Power Supply,ReGen Industries,2022-06-30,72384.45,Lithium,25.81,Kolkata,10,2023-04-26,Trade-In,Good,Collection Center,Passed,Refurbished,7737.51,39606.02,Manufacturer Outlet,2023-06-28,Not Recycled,0.0,20.08,24.84,Resold,40.0,26077.75
EC104367,Home Appliance,Vacuum Cleaner,NovaWorks,2022-06-04,109296.0,Copper,33.21,Kolkata,71,2028-04-03,Upgrade,Good,Corporate Buyback,Failed,Not Refurbished,0.0,55630.12,Export Market,2028-07-02,Not Recycled,0.0,30.74,17.71,Resold,25.0,46886.44
EC104368,Home Appliance,Refrigerator,GreenMotion,2024-01-11,23126.2,Aluminum,83.25,Kolkata,30,2026-06-29,Customer Return,Fair,Collection Center,Passed,Refurbished,2329.51,8633.92,Online Marketplace,2026-07-26,Not Recycled,0.0,78.57,123.26,Resold,40.0,4454.31
EC104369,Electronics,Laptop,NovaWorks,2022-11-07,91965.14,Steel,5.99,Bengaluru,38,2025-12-21,Warranty Return,Excellent,Collection Center,Passed,Refurbished,10219.82,70017.26,Export Market,2026-01-10,Not Recycled,0.0,5.7,10.9,Resold,40.0,52440.23
EC104370,Industrial Equipment,Pump,CircularX,2023-03-10,160836.46,Aluminum,25.08,Hyderabad,21,2024-11-29,Warranty Return,Excellent,Online Platform,Failed,Not Refurbished,0.0,124818.22,B2B Reseller,2025-01-05,Not Recycled,0.0,24.13,33.53,Resold,25.0,111951.3
EC104371,Industrial Equipment,Pump,ReGen Industries,2023-02-22,29549.92,Mixed Materials,2.59,Delhi,79,2029-08-19,Warranty Return,Fair,Online Platform,Passed,Not Refurbished,0.0,12424.63,Online Marketplace,2029-10-15,Not Recycled,0.0,2.28,1.61,Resold,25.0,10060.64
EC104372,Electronics,Monitor,EcoTech,2025-02-06,29683.72,Steel,6.94,Chennai,41,2028-06-20,Defect,Good,Corporate Buyback,Passed,Refurbished,2159.98,18835.49,Export Market,2028-09-02,Not Recycled,0.0,6.72,11.71,Resold,40.0,14300.81
EC104373,Industrial Equipment,Pump,NovaWorks,2025-12-04,58024.53,Glass,18.04,Bengaluru,75,2032-02-01,Defect,Fair,Online Platform,Passed,Refurbished,6602.24,17902.93,B2B Reseller,2032-03-19,Not Recycled,0.0,15.46,14.93,Resold,40.0,6658.73
EC104374,Electronics,Tablet,NovaWorks,2024-08-14,122024.28,Lithium,0.48,Pune,31,2027-03-02,End of Use,Good,Corporate Buyback,Passed,Refurbished,14749.88,59466.98,Manufacturer Outlet,2027-04-14,Not Recycled,0.0,0.37,0.73,Resold,40.0,34955.16
EC104375,Automotive,Electric Motor,CircularX,2024-03-13,118781.58,Lithium,17.4,Coimbatore,15,2025-06-06,Customer Return,Good,Manufacturer Take-Back,Passed,Refurbished,12937.65,58063.78,Retail Store,2025-08-25,Not Recycled,0.0,14.69,21.14,Resold,40.0,35623.6
EC104376,Home Appliance,Refrigerator,TerraMotive,2025-11-29,29250.71,Steel,12.27,Bengaluru,57,2030-08-05,End of Use,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,11.56,0.59,44.7,Recycled,57.11,0.0
EC104377,Automotive,Starter Battery,TerraMotive,2022-03-11,41617.2,Steel,23.66,Chennai,4,2022-07-09,Defect,Good,Collection Center,Failed,Not Refurbished,0.0,24926.36,Manufacturer Outlet,2022-09-12,Not Recycled,0.0,20.68,39.87,Resold,25.0,21596.98
EC104378,Industrial Equipment,Sensor Module,EcoTech,2025-11-20,155664.1,Copper,53.58,Mumbai,58,2030-08-26,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,12444.68,47283.48,B2B Reseller,2030-09-06,Not Recycled,0.0,46.7,57.86,Resold,40.0,22385.67
EC104379,Home Appliance,Vacuum Cleaner,EcoTech,2025-08-22,129525.72,Copper,86.57,Coimbatore,79,2032-02-17,Customer Return,Good,Manufacturer Take-Back,Passed,Refurbished,12277.88,85580.46,B2B Reseller,2032-03-04,Recycled,48.45,28.16,333.93,Resold,77.98,62940.52
EC104380,Electronics,Smartphone,GreenMotion,2024-04-04,81910.97,Aluminum,7.13,Hyderabad,81,2030-11-29,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,9506.71,49849.67,Retail Store,2031-01-19,Not Recycled,0.0,5.39,13.36,Resold,40.0,33790.08
EC104381,Automotive,Infotainment Unit,ReGen Industries,2023-12-30,55049.8,Plastic,14.67,Mumbai,58,2028-10-04,End of Use,Good,Retailer,Passed,Not Refurbished,0.0,26041.27,B2B Reseller,2028-11-18,Not Recycled,0.0,14.21,20.9,Resold,25.0,21637.29
EC104382,Electronics,Laptop,EcoTech,2025-03-17,69083.35,Lithium,6.46,Pune,76,2031-06-14,End of Use,Good,Manufacturer Take-Back,Passed,Refurbished,5982.39,48079.82,Export Market,2031-09-05,Recycled,3.72,2.39,26.55,Resold,78.79,36570.76
EC104383,Electronics,Tablet,TerraMotive,2025-04-10,136281.3,Copper,0.4,Bengaluru,44,2028-11-20,Warranty Return,Excellent,Manufacturer Take-Back,Passed,Refurbished,6041.79,115613.53,Online Marketplace,2029-01-21,Not Recycled,0.0,0.4,0.37,Resold,40.0,98669.24
EC104384,Industrial Equipment,Power Supply,EcoTech,2022-08-18,34812.99,Copper,20.42,Coimbatore,11,2023-07-14,Defect,Good,Corporate Buyback,Passed,Refurbished,4518.52,23205.41,Retail Store,2023-09-23,Not Recycled,0.0,18.87,33.67,Resold,40.0,15901.85
EC104385,Electronics,Monitor,CircularX,2025-05-16,136067.58,Lithium,3.88,Kolkata,32,2028-01-01,Warranty Return,Good,Retailer,Failed,Not Refurbished,0.0,70849.73,Retail Store,2028-02-17,Recycled,3.19,0.68,17.6,Resold,76.11,59964.32
EC104386,Home Appliance,Washing Machine,NovaWorks,2025-08-07,16920.97,Mixed Materials,72.12,Chennai,26,2027-09-26,Warranty Return,Fair,Online Platform,Failed,Not Refurbished,0.0,6899.5,B2B Reseller,2027-10-21,Recycled,66.61,4.83,207.38,Resold,81.18,5545.82
EC104387,Industrial Equipment,Motor Controller,ReGen Industries,2023-01-24,104492.17,Lithium,54.48,Delhi,16,2024-05-18,Warranty Return,Excellent,Manufacturer Take-Back,Passed,Refurbished,11758.18,84007.6,Export Market,2024-06-27,Not Recycled,0.0,40.02,57.16,Resold,40.0,63890.05
EC104388,Industrial Equipment,Control Panel,GreenMotion,2025-06-09,56559.8,Plastic,12.7,Kolkata,73,2031-06-08,Upgrade,Good,Corporate Buyback,Passed,Refurbished,3149.27,34089.36,B2B Reseller,2031-06-16,Not Recycled,0.0,11.51,16.49,Resold,40.0,26415.31
EC104389,Automotive,Alternator,TerraMotive,2025-06-28,210487.07,Aluminum,66.28,Delhi,26,2027-08-17,Trade-In,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,46.76,18.8,177.16,Recycled,45.27,0.0
EC104390,Automotive,Electric Motor,TerraMotive,2023-09-19,39531.84,Copper,51.83,Chennai,70,2029-06-19,Trade-In,Excellent,Manufacturer Take-Back,Passed,Refurbished,2974.89,29651.76,B2B Reseller,2029-07-24,Recycled,42.6,9.03,217.83,Resold,91.1,23514.32
EC104391,Industrial Equipment,Motor Controller,TerraMotive,2025-08-21,62702.35,Lithium,41.55,Pune,42,2029-02-01,End of Use,Good,Collection Center,Passed,Refurbished,8955.89,34367.95,B2B Reseller,2029-02-20,Recycled,30.64,9.05,200.73,Resold,86.87,20395.87
EC104392,Electronics,Monitor,NovaWorks,2025-07-10,66982.42,Copper,3.88,Chennai,50,2029-08-18,Trade-In,Fair,Collection Center,Passed,Refurbished,9876.28,25012.92,Export Market,2029-10-10,Recycled,2.3,1.28,11.62,Resold,79.64,9778.05
EC104393,Automotive,Infotainment Unit,GreenMotion,2024-07-26,55684.26,Glass,4.7,Bengaluru,57,2029-04-01,End of Use,Fair,Collection Center,Passed,Refurbished,8860.95,26717.4,Export Market,2029-06-07,Not Recycled,0.0,4.25,4.15,Resold,40.0,13401.71
EC104394,Automotive,Alternator,GreenMotion,2023-04-08,143731.76,Plastic,6.42,Bengaluru,62,2028-05-11,Defect,Fair,Corporate Buyback,Passed,Not Refurbished,0.0,70783.3,Export Market,2028-06-11,Not Recycled,0.0,6.15,10.81,Resold,25.0,59284.76
EC104395,Industrial Equipment,Motor Controller,NovaWorks,2022-09-13,170462.8,Lithium,13.75,Hyderabad,6,2023-03-12,Defect,Fair,Collection Center,Passed,Refurbished,12338.38,79987.43,B2B Reseller,2023-05-21,Recycled,8.1,4.26,40.14,Resold,79.45,54012.03
EC104396,Home Appliance,Refrigerator,TerraMotive,2022-07-26,36337.33,Aluminum,51.33,Hyderabad,12,2023-07-21,Customer Return,Fair,Corporate Buyback,Failed,Not Refurbished,0.0,11523.18,Retail Store,2023-09-21,Not Recycled,0.0,48.88,70.25,Resold,25.0,8616.19
EC104397,Industrial Equipment,Pump,ReGen Industries,2025-07-19,119915.67,Steel,3.39,Pune,73,2031-07-18,Upgrade,Good,Retailer,Passed,Refurbished,8586.85,58459.0,Online Marketplace,2031-07-25,Not Recycled,0.0,2.77,5.4,Resold,40.0,40278.9
EC104398,Automotive,Infotainment Unit,GreenMotion,2023-05-27,138815.46,Steel,68.66,Coimbatore,65,2028-09-27,Warranty Return,Excellent,Manufacturer Take-Back,Passed,Refurbished,6547.9,105072.41,B2B Reseller,2028-10-29,Not Recycled,0.0,48.08,86.44,Resold,40.0,87419.27
EC104399,Home Appliance,Air Conditioner,EcoTech,2023-10-18,80888.85,Copper,34.54,Chennai,54,2028-03-25,Warranty Return,Good,Collection Center,Passed,Refurbished,7420.42,36724.19,Online Marketplace,2028-05-13,Not Recycled,0.0,25.04,25.05,Resold,40.0,22832.66
EC104400,Automotive,Electric Motor,EcoTech,2025-09-08,175310.05,Lithium,22.04,Bengaluru,47,2029-07-19,Customer Return,Excellent,Retailer,Passed,Refurbished,11960.56,126472.11,B2B Reseller,2029-09-11,Not Recycled,0.0,15.66,21.73,Resold,40.0,100486.75
EC104401,Automotive,Starter Battery,TerraMotive,2025-01-18,80717.06,Glass,60.43,Mumbai,45,2028-09-29,Trade-In,Fair,Corporate Buyback,Passed,Refurbished,5102.14,22680.28,Export Market,2028-12-06,Not Recycled,0.0,53.8,117.57,Resold,40.0,11120.78
EC104402,Electronics,Tablet,ReGen Industries,2024-11-30,13141.78,Lithium,3.4,Delhi,17,2026-04-24,End of Use,Fair,Manufacturer Take-Back,Passed,Refurbished,1832.32,3490.08,B2B Reseller,2026-06-22,Recycled,2.8,0.47,9.02,Resold,91.18,606.42
EC104403,Electronics,Monitor,ReGen Industries,2022-03-14,38569.76,Aluminum,5.94,Delhi,3,2022-06-12,Trade-In,Fair,Online Platform,Passed,Not Refurbished,0.0,17762.03,B2B Reseller,2022-08-08,Not Recycled,0.0,4.83,5.28,Resold,25.0,14676.45
EC104404,Automotive,Infotainment Unit,ReGen Industries,2025-07-22,112497.96,Steel,52.66,Delhi,54,2029-12-28,Defect,Good,Collection Center,Passed,Refurbished,11736.44,65368.73,Export Market,2030-02-28,Not Recycled,0.0,39.47,61.03,Resold,40.0,44632.45
EC104405,Electronics,Laptop,GreenMotion,2023-04-14,147730.34,Glass,5.57,Hyderabad,38,2026-05-28,End of Use,Excellent,Retailer,Passed,Refurbished,14573.75,116780.67,Manufacturer Outlet,2026-06-17,Not Recycled,0.0,4.04,4.64,Resold,40.0,90388.49
EC104406,Industrial Equipment,Control Panel,GreenMotion,2023-09-27,95524.42,Lithium,56.49,Pune,81,2030-05-23,Customer Return,Good,Manufacturer Take-Back,Passed,Refurbished,8681.88,43148.26,Manufacturer Outlet,2030-07-08,Not Recycled,0.0,41.8,70.09,Resold,40.0,26824.43
EC104407,Home Appliance,Air Conditioner,TerraMotive,2022-05-03,64116.94,Lithium,83.32,Pune,50,2026-06-11,Defect,Good,Retailer,Passed,Refurbished,6697.53,37968.66,B2B Reseller,2026-09-06,Recycled,63.41,16.79,314.47,Resold,88.05,26141.77
EC104408,Industrial Equipment,Motor Controller,CircularX,2022-08-12,86636.55,Mixed Materials,32.18,Pune,59,2027-06-17,Upgrade,Fair,Retailer,Passed,Refurbished,4168.84,38581.16,Manufacturer Outlet,2027-07-18,Not Recycled,0.0,27.47,53.36,Resold,40.0,27481.4
EC104409,Home Appliance,Refrigerator,GreenMotion,2025-06-24,133003.42,Steel,37.12,Delhi,17,2026-11-16,Trade-In,Fair,Collection Center,Failed,Not Refurbished,0.0,41857.4,Export Market,2027-01-14,Not Recycled,0.0,33.34,19.68,Resold,25.0,31217.13
